FECHA;AÑO;MES;DÍA;hora;Solar Rad (wat/m2);Temperature (*C);RH (%);Wind Dir (Deg);Wind Gust (km/h);Wind Speed (km/h);Rainfall (mm)
9/06/2015;2015;6;9;01:39;0;22,9;95,4;15;0;0;0
9/06/2015;2015;6;9;02:09;0;22,9;95,4;15;0;0;0
9/06/2015;2015;6;9;02:39;0;22,5;97,1;15;0;0;0
9/06/2015;2015;6;9;03:09;0;22,5;97,9;15;0;0;0
9/06/2015;2015;6;9;03:39;0;22,5;98,7;15;0;0;0
9/06/2015;2015;6;9;04:09;0;22,5;98,7;15;0;0;0
9/06/2015;2015;6;9;04:39;0;22,5;99,5;15;0;0;0
9/06/2015;2015;6;9;05:09;0;22,5;99,5;300;3;0;0
9/06/2015;2015;6;9;05:39;0;22,5;98,7;295;3;0;0
9/06/2015;2015;6;9;06:09;5,9;22,5;97,9;295;2;0;0
9/06/2015;2015;6;9;06:39;29,4;22,9;97,1;322;0;0;0
9/06/2015;2015;6;9;07:09;47,1;23,7;94,7;256;3;0;0
9/06/2015;2015;6;9;07:39;88,2;25,2;86,9;260;3;0;0
9/06/2015;2015;6;9;08:09;170,6;27,2;78,1;287;3;0;0
9/06/2015;2015;6;9;08:39;152,9;28,3;71,4;245;0;0;0
9/06/2015;2015;6;9;09:09;164,7;29,1;69,5;201;2;0;0
9/06/2015;2015;6;9;09:39;100;28,7;69,2;233;2;0;0
9/06/2015;2015;6;9;10:09;152,9;29,1;67,4;233;0;0;0
9/06/2015;2015;6;9;10:39;182,4;29,9;66,9;233;0;0;0
9/06/2015;2015;6;9;10:46;188,2;29,9;66,2;232;0;0;0
9/06/2015;2015;6;9;11:16;305,9;31,6;61,7;219;2;0;0
9/06/2015;2015;6;9;11:46;452,9;32,8;57,2;35;3;0;0
9/06/2015;2015;6;9;12:16;182,4;31,2;62,8;35;2;0;0
9/06/2015;2015;6;9;12:46;176,5;30,8;61,5;32;11;2;0
9/06/2015;2015;6;9;13:16;470,6;31,2;59,4;7;11;2;0
9/06/2015;2015;6;9;13:46;370,6;29,9;60,9;55;13;3;0
9/06/2015;2015;6;9;14:16;100;26,4;70;305;16;3;1
9/06/2015;2015;6;9;14:46;147,1;27,2;79,6;293;3;0;0
9/06/2015;2015;6;9;15:16;141,2;29,5;69,5;309;6;0;0
9/06/2015;2015;6;9;15:46;205,9;29,1;70;295;5;0;0
9/06/2015;2015;6;9;16:16;141,2;30,8;66,4;305;5;0;0
9/06/2015;2015;6;9;16:46;64,7;26;78,9;82;19;3;0
9/06/2015;2015;6;9;17:16;11,8;25,2;84;72;11;2;0
9/06/2015;2015;6;9;17:46;0;24;88,2;82;13;2;0
9/06/2015;2015;6;9;18:16;0;23,7;93,9;107;5;0;0,8
9/06/2015;2015;6;9;18:46;0;23,7;94,7;79;21;2;0
9/06/2015;2015;6;9;19:16;0;22,5;93,9;70;21;3;0,3
9/06/2015;2015;6;9;19:46;0;22,5;94,7;65;3;0;0
9/06/2015;2015;6;9;20:16;0;22,5;95,4;255;2;0;0
9/06/2015;2015;6;9;20:46;0;22,5;96,2;263;5;0;0
9/06/2015;2015;6;9;21:16;0;22,9;96,2;255;3;0;0
9/06/2015;2015;6;9;21:46;0;22,5;97,1;255;0;0;0
9/06/2015;2015;6;9;22:16;0;22,5;97,1;255;2;0;0
9/06/2015;2015;6;9;22:46;0;22,5;97,9;256;2;0;0,3
9/06/2015;2015;6;9;23:16;0;22,5;97,9;256;0;0;0
9/06/2015;2015;6;9;23:46;0;22,5;98,7;256;0;0;0
10/06/2015;2015;6;10;00:16;0;22,5;98,7;256;0;0;0
10/06/2015;2015;6;10;00:46;0;22,5;98,7;256;0;0;0
10/06/2015;2015;6;10;01:16;0;22,5;99,5;256;0;0;0
10/06/2015;2015;6;10;01:46;0;22,5;99,5;256;0;0;0
10/06/2015;2015;6;10;02:16;0;22,5;99,5;257;0;0;0
10/06/2015;2015;6;10;02:46;0;22,5;99,5;257;0;0;0
10/06/2015;2015;6;10;03:16;0;22,5;99,5;257;0;0;0
10/06/2015;2015;6;10;03:46;0;22,5;99,5;257;0;0;0
10/06/2015;2015;6;10;04:16;0;22,1;100;257;0;0;0
10/06/2015;2015;6;10;04:46;0;22,1;100;257;0;0;0
10/06/2015;2015;6;10;05:16;0;22,1;100;257;0;0;0
10/06/2015;2015;6;10;05:46;0;22,1;100;257;0;0;0
10/06/2015;2015;6;10;06:16;17,6;22,5;100;257;0;0;0
10/06/2015;2015;6;10;06:46;29,4;22,9;100;257;0;0;0
10/06/2015;2015;6;10;07:16;58,8;23,3;98,7;257;0;0;0
10/06/2015;2015;6;10;07:46;105,9;24,8;92,3;257;3;0;0
10/06/2015;2015;6;10;08:16;105,9;25,2;86,1;257;5;0;0
10/06/2015;2015;6;10;08:46;135,3;26;83,1;257;3;0;0
10/06/2015;2015;6;10;09:16;217,6;27,2;76,4;291;5;0;0
10/06/2015;2015;6;10;09:46;394,1;29,5;67,7;321;2;0;0
10/06/2015;2015;6;10;10:16;217,6;29,5;65,5;343;3;0;0
10/06/2015;2015;6;10;10:46;194,1;29,9;62,6;107;0;0;0
10/06/2015;2015;6;10;11:16;194,1;29,5;67,2;104;2;0;0
10/06/2015;2015;6;10;11:46;182,4;30,4;64,2;105;2;0;0
10/06/2015;2015;6;10;12:16;229,4;30,8;65,5;155;2;0;0
10/06/2015;2015;6;10;12:46;241,2;30,8;64,7;108;2;0;0
10/06/2015;2015;6;10;13:16;188,2;30,4;66,4;77;5;0;0
10/06/2015;2015;6;10;13:46;211,8;31,6;63,9;77;6;0;0
10/06/2015;2015;6;10;14:16;294,1;32;60,9;162;6;0;0
10/06/2015;2015;6;10;14:46;329,4;30,8;62,6;28;5;0;0
10/06/2015;2015;6;10;15:16;252,9;31,6;62,3;38;2;0;0
10/06/2015;2015;6;10;15:46;58,8;32;58,7;25;3;0;0
10/06/2015;2015;6;10;16:16;23,5;29,9;63,8;73;3;0;0
10/06/2015;2015;6;10;16:46;5,9;28;73,5;17;0;0;0
10/06/2015;2015;6;10;17:16;0;26,8;74,9;267;6;0;0
10/06/2015;2015;6;10;17:46;0;25,6;77,8;229;6;0;0
10/06/2015;2015;6;10;18:16;0;24,8;80,7;270;2;0;0
10/06/2015;2015;6;10;18:46;0;24;83,1;256;3;0;0
10/06/2015;2015;6;10;19:16;0;24;85,2;256;0;0;0
10/06/2015;2015;6;10;19:46;0;23,7;86,6;256;0;0;0
10/06/2015;2015;6;10;20:16;0;23,7;87,3;256;0;0;0
10/06/2015;2015;6;10;20:46;0;23,3;89;256;0;0;0
10/06/2015;2015;6;10;21:16;0;23,7;89;256;0;0;0
10/06/2015;2015;6;10;21:46;0;23,7;87,3;259;0;0;0
10/06/2015;2015;6;10;22:16;0;23,7;89;79;13;2;0
10/06/2015;2015;6;10;22:46;0;23,3;91,5;79;0;0;0
10/06/2015;2015;6;10;23:16;0;23,3;93,1;79;0;0;0
10/06/2015;2015;6;10;23:46;0;23,7;93,9;342;2;0;0
11/06/2015;2015;6;11;00:16;0;23,3;93,9;342;0;0;0
11/06/2015;2015;6;11;00:46;0;23,3;95,4;342;0;0;0
11/06/2015;2015;6;11;01:16;0;23,3;95,4;342;0;0;0
11/06/2015;2015;6;11;01:46;0;23,3;95,4;342;0;0;0
11/06/2015;2015;6;11;02:16;0;23,7;94,7;342;0;0;0
11/06/2015;2015;6;11;02:46;0;22,5;95,4;39;11;3;3,8
11/06/2015;2015;6;11;03:16;0;22,1;97,9;52;5;0;6,6
11/06/2015;2015;6;11;03:46;0;22,1;99,5;338;3;0;1
11/06/2015;2015;6;11;04:16;0;21,7;99,5;338;2;0;6,1
11/06/2015;2015;6;11;04:46;0;22,1;99,5;338;3;0;1
11/06/2015;2015;6;11;05:16;0;22,1;99,5;338;3;0;2
11/06/2015;2015;6;11;05:46;0;22,1;99,5;314;5;2;0,5
11/06/2015;2015;6;11;06:16;5,9;22,1;99,5;300;6;2;1,5
11/06/2015;2015;6;11;06:46;0;21,7;99,5;233;10;3;7,1
11/06/2015;2015;6;11;07:16;11,8;22,1;99,5;259;10;5;1,8
11/06/2015;2015;6;11;07:46;29,4;22,1;98,7;267;11;3;1,3
11/06/2015;2015;6;11;08:16;41,2;22,9;97,9;260;8;3;0,5
11/06/2015;2015;6;11;08:46;11,8;22,5;97,9;269;6;0;1,8
11/06/2015;2015;6;11;09:16;11,8;22,1;98,7;269;3;0;4,8
11/06/2015;2015;6;11;09:46;11,8;22,1;98,7;269;5;0;7,4
11/06/2015;2015;6;11;10:16;47,1;22,1;99,5;269;3;0;3,3
11/06/2015;2015;6;11;10:46;100;22,5;99,5;269;5;0;2,3
11/06/2015;2015;6;11;11:16;105,9;22,9;97,9;256;6;2;0,3
11/06/2015;2015;6;11;11:46;52,9;23,3;95,4;233;3;0;0,3
11/06/2015;2015;6;11;12:16;17,6;22,5;96,2;226;3;0;4,6
11/06/2015;2015;6;11;12:46;29,4;22,5;97,9;169;3;0;6,4
11/06/2015;2015;6;11;13:16;41,2;22,5;99,5;257;5;0;1,5
11/06/2015;2015;6;11;13:46;88,2;22,9;98,7;269;8;2;0
11/06/2015;2015;6;11;14:16;100;23,7;96,2;287;5;2;0
11/06/2015;2015;6;11;14:46;117,6;24,4;91,5;314;6;2;0
11/06/2015;2015;6;11;15:16;105,9;24,4;88,2;27;6;0;0
11/06/2015;2015;6;11;15:46;88,2;24,8;88,2;63;5;0;0,3
11/06/2015;2015;6;11;16:16;58,8;24,4;89,8;69;5;0;0
11/06/2015;2015;6;11;16:46;64,7;24,8;89,8;107;5;0;0
11/06/2015;2015;6;11;17:16;41,2;24,8;86,9;149;0;0;0
11/06/2015;2015;6;11;17:46;5,9;24;89,8;219;2;0;0
11/06/2015;2015;6;11;18:16;0;23,3;94,7;219;0;0;0
11/06/2015;2015;6;11;18:46;0;22,9;97,1;219;0;0;0
11/06/2015;2015;6;11;19:16;0;22,5;98,7;219;0;0;0
11/06/2015;2015;6;11;19:46;0;22,1;99,5;219;0;0;0
11/06/2015;2015;6;11;20:16;0;21,7;99,5;219;0;0;0
11/06/2015;2015;6;11;20:46;0;21,7;100;219;0;0;0
11/06/2015;2015;6;11;21:16;0;21,7;100;219;0;0;0
11/06/2015;2015;6;11;21:46;0;21,7;100;219;0;0;0
11/06/2015;2015;6;11;22:16;0;22,1;100;281;5;0;0
11/06/2015;2015;6;11;22:46;0;22,1;100;322;6;0;0
11/06/2015;2015;6;11;23:16;0;22,1;100;323;2;0;0
11/06/2015;2015;6;11;23:46;0;22,1;100;340;2;0;0
12/06/2015;2015;6;12;00:16;0;21,7;100;340;0;0;0
12/06/2015;2015;6;12;00:46;0;21,3;100;340;0;0;0
12/06/2015;2015;6;12;01:16;0;21,3;100;340;0;0;0
12/06/2015;2015;6;12;01:46;0;21,7;100;340;0;0;0
12/06/2015;2015;6;12;02:16;0;21,7;100;340;0;0;0
12/06/2015;2015;6;12;02:46;0;21,7;100;340;0;0;0
12/06/2015;2015;6;12;03:16;0;21,7;100;340;2;0;0
12/06/2015;2015;6;12;03:46;0;21,7;100;340;0;0;0
12/06/2015;2015;6;12;04:16;0;21,7;100;340;0;0;0
12/06/2015;2015;6;12;04:46;0;21,7;100;340;0;0;0
12/06/2015;2015;6;12;05:16;0;22,1;100;340;0;0;0
12/06/2015;2015;6;12;05:46;0;22,1;100;340;3;0;0
12/06/2015;2015;6;12;06:16;17,6;22,1;100;340;0;0;0
12/06/2015;2015;6;12;06:46;41,2;22,5;100;262;6;2;0
12/06/2015;2015;6;12;07:16;94,1;24,4;95,4;262;3;0;0
12/06/2015;2015;6;12;07:46;200;26,8;77,3;267;6;0;0
12/06/2015;2015;6;12;08:16;205,9;26,4;75,6;278;5;0;0
12/06/2015;2015;6;12;08:46;229,4;28;69,7;287;5;0;0
12/06/2015;2015;6;12;09:16;329,4;29,9;62,5;295;5;0;0
12/06/2015;2015;6;12;09:46;252,9;30,8;59,2;294;3;0;0
12/06/2015;2015;6;12;10:16;294,1;32;58,3;294;0;0;0
12/06/2015;2015;6;12;10:46;211,8;31,2;59;263;3;0;0
12/06/2015;2015;6;12;11:16;341,2;30,8;59,9;65;3;0;0
12/06/2015;2015;6;12;11:46;247,1;30,4;60,7;63;8;2;0
12/06/2015;2015;6;12;12:16;388,2;30,8;60,1;32;6;2;0
12/06/2015;2015;6;12;12:46;235,3;30,8;60,5;72;11;2;0
12/06/2015;2015;6;12;13:16;217,6;31,2;59,2;51;13;3;0
12/06/2015;2015;6;12;13:46;382,4;32;60,7;66;13;3;0
12/06/2015;2015;6;12;14:16;335,3;32;57,2;39;10;3;0
12/06/2015;2015;6;12;14:46;288,2;32;57,7;283;6;2;0
12/06/2015;2015;6;12;15:16;235,3;32,4;57,4;356;6;2;0
12/06/2015;2015;6;12;15:46;188,2;32,4;55,4;308;8;0;0
12/06/2015;2015;6;12;16:16;135,3;31,2;57,4;75;8;2;0
12/06/2015;2015;6;12;16:46;82,4;31,2;60,5;75;8;0;0
12/06/2015;2015;6;12;17:16;35,3;30,4;63;77;5;0;0
12/06/2015;2015;6;12;17:46;0;28;72,9;79;2;0;0
12/06/2015;2015;6;12;18:16;0;26,4;81,5;79;0;0;0
12/06/2015;2015;6;12;18:46;0;24,8;87,8;79;0;0;0
12/06/2015;2015;6;12;19:16;0;24,8;91,5;79;0;0;0
12/06/2015;2015;6;12;19:46;0;24,8;93,1;79;0;0;0
12/06/2015;2015;6;12;20:16;0;24;93,1;79;0;0;0
12/06/2015;2015;6;12;20:46;0;24;93,9;79;0;0;0
12/06/2015;2015;6;12;21:16;0;24,4;94,7;79;0;0;0
12/06/2015;2015;6;12;21:46;0;24,8;90,6;79;0;0;0
12/06/2015;2015;6;12;22:16;0;24,8;90,6;86;2;0;0
12/06/2015;2015;6;12;22:46;0;24,8;89,8;87;2;0;0
12/06/2015;2015;6;12;23:16;0;24,4;92,3;49;8;0;0,5
12/06/2015;2015;6;12;23:46;0;24;96,2;49;0;0;0
13/06/2015;2015;6;13;00:16;0;22,9;94,7;311;11;3;4,6
13/06/2015;2015;6;13;00:46;0;21,7;97,1;318;16;5;10,7
13/06/2015;2015;6;13;01:16;0;21,7;98,7;315;11;5;2,8
13/06/2015;2015;6;13;01:46;0;21,3;99,5;283;11;3;13,5
13/06/2015;2015;6;13;02:16;0;21,3;99,5;281;5;0;1,5
13/06/2015;2015;6;13;02:46;0;21,7;99,5;281;2;0;0,8
13/06/2015;2015;6;13;03:16;0;21,7;99,5;281;0;0;4,3
13/06/2015;2015;6;13;03:46;0;21,7;100;281;3;0;5,8
13/06/2015;2015;6;13;04:16;0;21,7;100;283;8;3;3,6
13/06/2015;2015;6;13;04:46;0;21,7;99,5;266;8;3;2,3
13/06/2015;2015;6;13;05:16;0;21,7;99,5;266;5;0;2,5
13/06/2015;2015;6;13;05:46;0;21,3;99,5;315;18;5;14,2
13/06/2015;2015;6;13;06:16;0;21;98,7;314;18;5;1
13/06/2015;2015;6;13;06:46;0;21;98,7;245;10;2;2,3
13/06/2015;2015;6;13;07:16;0;21;98,7;222;3;0;1,3
13/06/2015;2015;6;13;07:46;41,2;21,3;99,5;222;3;0;1
13/06/2015;2015;6;13;08:16;47,1;22,1;98,7;10;2;0;0
13/06/2015;2015;6;13;08:46;58,8;22,5;97,1;283;3;0;0
13/06/2015;2015;6;13;09:16;217,6;24,8;91,5;267;10;2;0
13/06/2015;2015;6;13;09:46;447,1;26,4;78,9;225;8;2;0
13/06/2015;2015;6;13;10:16;482,4;28,7;72,7;159;8;0;0
13/06/2015;2015;6;13;10:46;423,5;28;71,4;107;6;0;0
13/06/2015;2015;6;13;11:16;205,9;27,6;73,7;55;8;0;0
13/06/2015;2015;6;13;11:46;500;29,5;68,3;83;5;0;0
13/06/2015;2015;6;13;12:16;170,6;29,5;66,2;83;8;2;0
13/06/2015;2015;6;13;12:46;417,6;30,8;64,6;42;11;2;0
13/06/2015;2015;6;13;13:16;317,6;31,2;63,3;150;10;2;0
13/06/2015;2015;6;13;13:46;100;29,9;64,4;60;11;2;0
13/06/2015;2015;6;13;14:16;82,4;28,7;72,7;63;8;2;0
13/06/2015;2015;6;13;14:46;35,3;24,8;89;72;11;3;0,5
13/06/2015;2015;6;13;15:16;47,1;24;93,9;53;10;2;0,5
13/06/2015;2015;6;13;15:46;47,1;24,8;92,3;84;8;0;0
13/06/2015;2015;6;13;16:16;11,8;24;89;32;11;3;0
13/06/2015;2015;6;13;16:46;11,8;23,7;91,5;342;5;0;0
13/06/2015;2015;6;13;17:16;11,8;23,7;92,3;338;0;0;0
13/06/2015;2015;6;13;17:46;0;23,7;93,1;338;0;0;0
13/06/2015;2015;6;13;18:16;0;23,7;95,4;314;0;0;0
13/06/2015;2015;6;13;18:46;0;23,3;97,1;314;0;0;0
13/06/2015;2015;6;13;19:16;0;22,9;97,9;314;0;0;0
13/06/2015;2015;6;13;19:46;0;22,9;98,7;314;0;0;0
13/06/2015;2015;6;13;20:16;0;22,9;99,5;314;0;0;0
13/06/2015;2015;6;13;20:46;0;23,3;99,5;314;0;0;0
13/06/2015;2015;6;13;21:16;0;23,3;99,5;314;0;0;0
13/06/2015;2015;6;13;21:46;0;23,3;99,5;315;0;0;0
13/06/2015;2015;6;13;22:16;0;23,3;99,5;314;0;0;0
13/06/2015;2015;6;13;22:46;0;22,9;99,5;314;0;0;0
13/06/2015;2015;6;13;23:16;0;23,3;100;314;0;0;0
13/06/2015;2015;6;13;23:46;0;23,3;99,5;314;0;0;0
14/06/2015;2015;6;14;00:16;0;23,3;99,5;314;0;0;0
14/06/2015;2015;6;14;00:46;0;23,3;99,5;315;0;0;0
14/06/2015;2015;6;14;01:16;0;23,3;99,5;315;0;0;0
14/06/2015;2015;6;14;01:46;0;23,3;99,5;314;0;0;0
14/06/2015;2015;6;14;02:16;0;22,9;100;314;0;0;0
14/06/2015;2015;6;14;02:46;0;22,9;100;314;0;0;0
14/06/2015;2015;6;14;03:16;0;22,9;100;314;0;0;0
14/06/2015;2015;6;14;03:46;0;22,9;100;314;0;0;0
14/06/2015;2015;6;14;04:16;0;22,9;100;314;0;0;0
14/06/2015;2015;6;14;04:46;0;22,9;100;314;0;0;0
14/06/2015;2015;6;14;05:16;0;22,9;100;314;0;0;0
14/06/2015;2015;6;14;05:46;0;22,9;100;314;0;0;0
14/06/2015;2015;6;14;06:16;23,5;22,9;99,5;314;0;0;0
14/06/2015;2015;6;14;06:46;41,2;23,7;98,7;314;0;0;0
14/06/2015;2015;6;14;07:16;58,8;24,4;94,7;314;0;0;0
14/06/2015;2015;6;14;07:46;52,9;24,4;93,9;319;3;0;0
14/06/2015;2015;6;14;08:16;111,8;25,2;91,5;319;2;0;0
14/06/2015;2015;6;14;08:46;100;26,4;85,2;319;0;0;0
14/06/2015;2015;6;14;09:16;129,4;26,4;85,2;281;3;0;0
14/06/2015;2015;6;14;09:46;182,4;28,7;75,9;276;6;0;0
14/06/2015;2015;6;14;10:16;223,5;28,7;72,7;260;6;0;0
14/06/2015;2015;6;14;10:46;305,9;29,5;69,7;316;8;2;0
14/06/2015;2015;6;14;11:16;264,7;29,5;68,6;291;5;0;0
14/06/2015;2015;6;14;11:46;123,5;29,5;66;312;10;2;0
14/06/2015;2015;6;14;12:16;229,4;26;86,9;73;16;2;3
14/06/2015;2015;6;14;12:46;364,7;29,9;71,4;280;3;0;0
14/06/2015;2015;6;14;13:16;488,2;31,2;65,2;332;3;0;0
14/06/2015;2015;6;14;13:46;0;24,8;85,7;56;23;3;4,3
14/06/2015;2015;6;14;14:16;5,9;22,5;93,1;350;16;3;2,3
14/06/2015;2015;6;14;14:46;11,8;22,9;95,4;354;0;0;0
14/06/2015;2015;6;14;15:16;35,3;23,3;95,4;354;2;0;0,3
14/06/2015;2015;6;14;15:46;58,8;24,4;93,1;108;0;0;0
14/06/2015;2015;6;14;16:16;52,9;24,8;90,6;166;0;0;0
14/06/2015;2015;6;14;16:46;35,3;24,8;90,6;248;0;0;0
14/06/2015;2015;6;14;17:16;11,8;24,4;93,1;259;0;0;0
14/06/2015;2015;6;14;17:46;0;24;94,7;259;0;0;0
14/06/2015;2015;6;14;18:16;0;23,3;96,2;176;0;0;0
14/06/2015;2015;6;14;18:46;0;23,3;97,9;176;0;0;0
14/06/2015;2015;6;14;19:16;0;22,9;98,7;176;0;0;0
14/06/2015;2015;6;14;19:46;0;22,9;99,5;176;0;0;0
14/06/2015;2015;6;14;20:16;0;22,9;99,5;176;0;0;0
14/06/2015;2015;6;14;20:46;0;22,9;99,5;176;0;0;0
14/06/2015;2015;6;14;21:16;0;22,9;99,5;176;0;0;0
14/06/2015;2015;6;14;21:46;0;22,5;99,5;176;0;0;0
14/06/2015;2015;6;14;22:16;0;22,5;99,5;176;0;0;0
14/06/2015;2015;6;14;22:46;0;22,5;100;176;0;0;0
14/06/2015;2015;6;14;23:16;0;22,5;100;176;0;0;0
14/06/2015;2015;6;14;23:46;0;22,9;99,5;176;0;0;0
15/06/2015;2015;6;15;00:16;0;22,9;99,5;177;0;0;0
15/06/2015;2015;6;15;00:46;0;22,9;99,5;225;2;0;0
15/06/2015;2015;6;15;01:16;0;22,9;98,7;240;5;0;0
15/06/2015;2015;6;15;01:46;0;22,9;98,7;294;5;0;0
15/06/2015;2015;6;15;02:16;0;22,9;98,7;294;2;0;0
15/06/2015;2015;6;15;02:46;0;22,5;99,5;294;0;0;0
15/06/2015;2015;6;15;03:16;0;22,5;99,5;294;0;0;0
15/06/2015;2015;6;15;03:46;0;22,5;99,5;294;0;0;0
15/06/2015;2015;6;15;04:16;0;22,5;99,5;294;0;0;0
15/06/2015;2015;6;15;04:46;0;22,5;100;294;0;0;0
15/06/2015;2015;6;15;05:16;0;22,5;100;298;5;0;0
15/06/2015;2015;6;15;05:46;0;22,9;99,5;274;6;2;0
15/06/2015;2015;6;15;06:16;0;22,9;99,5;274;0;0;0
15/06/2015;2015;6;15;06:46;29,4;23,3;99,5;285;3;0;0
15/06/2015;2015;6;15;07:16;52,9;24;97,9;276;3;0;0
15/06/2015;2015;6;15;07:46;105,9;25,2;92,3;262;5;2;0
15/06/2015;2015;6;15;08:16;94,1;25,6;84,8;262;3;0;0
15/06/2015;2015;6;15;08:46;17,6;24,8;86,6;62;8;2;0
15/06/2015;2015;6;15;09:16;17,6;24;94,7;73;13;3;0,5
15/06/2015;2015;6;15;09:46;88,2;24;97,1;58;18;2;4,3
15/06/2015;2015;6;15;10:16;141,2;24,8;94,7;11;11;3;0,5
15/06/2015;2015;6;15;10:46;111,8;24,4;90,6;343;8;2;0
15/06/2015;2015;6;15;11:16;141,2;24,8;91,5;3;5;0;0,3
15/06/2015;2015;6;15;11:46;147,1;25,6;87,8;18;3;0;0
15/06/2015;2015;6;15;12:16;176,5;26,8;84,3;17;0;0;0
15/06/2015;2015;6;15;12:46;241,2;27,2;82,3;127;3;0;0
15/06/2015;2015;6;15;13:16;200;28;78,5;145;6;0;0
15/06/2015;2015;6;15;13:46;141,2;28;78,5;179;3;0;0
15/06/2015;2015;6;15;14:16;129,4;27,6;81,5;179;3;0;0
15/06/2015;2015;6;15;14:46;229,4;28;81,2;176;5;0;0
15/06/2015;2015;6;15;15:16;64,7;28,7;75,4;176;0;0;0
15/06/2015;2015;6;15;15:46;0;24,4;89,8;83;6;0;11,2
15/06/2015;2015;6;15;16:16;0;22,5;94,7;304;10;2;5,8
15/06/2015;2015;6;15;16:46;17,6;22,1;97,1;281;5;0;0,8
15/06/2015;2015;6;15;17:16;11,8;22,5;97,1;284;3;0;0
15/06/2015;2015;6;15;17:46;0;22,5;97,9;273;0;0;0
15/06/2015;2015;6;15;18:16;0;22,5;98,7;273;0;0;0
15/06/2015;2015;6;15;18:46;0;22,5;99,5;273;0;0;0
15/06/2015;2015;6;15;19:16;0;22,5;99,5;273;0;0;0
15/06/2015;2015;6;15;19:46;0;22,1;99,5;124;2;0;0
15/06/2015;2015;6;15;20:16;0;22,1;99,5;124;0;0;0
15/06/2015;2015;6;15;20:46;0;22,1;100;136;0;0;0
15/06/2015;2015;6;15;21:16;0;22,5;100;143;0;0;0
15/06/2015;2015;6;15;21:46;0;22,9;100;143;0;0;0
15/06/2015;2015;6;15;22:16;0;22,9;99,5;281;5;0;0
15/06/2015;2015;6;15;22:46;0;23,3;99,5;281;2;0;0
15/06/2015;2015;6;15;23:16;0;22,9;99,5;281;0;0;0
15/06/2015;2015;6;15;23:46;0;22,9;99,5;281;0;0;0
16/06/2015;2015;6;16;00:16;0;22,9;99,5;281;0;0;0
16/06/2015;2015;6;16;00:46;0;22,9;100;281;0;0;0
16/06/2015;2015;6;16;01:16;0;22,9;100;281;0;0;0
16/06/2015;2015;6;16;01:46;0;22,9;100;281;0;0;0
16/06/2015;2015;6;16;02:16;0;22,9;100;281;0;0;0
16/06/2015;2015;6;16;02:46;0;22,5;100;281;0;0;0
16/06/2015;2015;6;16;03:16;0;22,5;100;281;0;0;0
16/06/2015;2015;6;16;03:46;0;22,5;100;281;0;0;0
16/06/2015;2015;6;16;04:16;0;22,5;100;281;0;0;0
16/06/2015;2015;6;16;04:46;0;22,5;100;281;3;0;0
16/06/2015;2015;6;16;05:16;0;22,1;100;281;2;0;0
16/06/2015;2015;6;16;05:46;0;22,1;100;281;0;0;0
16/06/2015;2015;6;16;06:16;23,5;22,5;100;281;3;0;0
16/06/2015;2015;6;16;06:46;11,8;22,9;100;281;0;0;0
16/06/2015;2015;6;16;07:16;41,2;23,3;100;346;3;0;0
16/06/2015;2015;6;16;07:46;117,6;25,2;97,9;346;3;0;0
16/06/2015;2015;6;16;08:16;352,9;26;89,8;62;6;2;0
16/06/2015;2015;6;16;08:46;200;27,2;79,6;107;5;0;0
16/06/2015;2015;6;16;09:16;147,1;26,8;81,2;77;6;2;0
16/06/2015;2015;6;16;09:46;194,1;27,2;78,1;68;10;2;0
16/06/2015;2015;6;16;10:16;176,5;27,6;76,4;63;8;2;0
16/06/2015;2015;6;16;10:31;200;27,2;76,8;66;0;0;0
16/06/2015;2015;6;16;11:01;188,2;28;76,2;72;10;2;0
16/06/2015;2015;6;16;11:31;211,8;28,7;75,9;58;10;2;0
16/06/2015;2015;6;16;12:01;294,1;29,5;70,2;60;14;5;0
16/06/2015;2015;6;16;12:31;347,1;29,1;69,5;70;16;6;0
16/06/2015;2015;6;16;13:01;141,2;29,9;67,7;8;16;5;0
16/06/2015;2015;6;16;13:31;429,4;29,9;66,4;46;19;6;0
16/06/2015;2015;6;16;14:01;429,4;29,5;68,3;45;18;3;0
16/06/2015;2015;6;16;14:31;105,9;29,5;64,6;0;11;3;0
16/06/2015;2015;6;16;15:01;135,3;29,1;66,6;37;13;3;0
16/06/2015;2015;6;16;15:31;288,2;30,4;62,5;31;14;6;0
16/06/2015;2015;6;16;16:01;76,5;26;80,7;79;21;5;0,5
16/06/2015;2015;6;16;16:31;23,5;25,2;83,1;35;13;2;0
16/06/2015;2015;6;16;17:01;100;27,6;75,9;13;10;2;0
16/06/2015;2015;6;16;17:31;17,6;26,4;78,9;69;6;0;0
16/06/2015;2015;6;16;18:01;0;25,2;84,3;82;3;0;0
16/06/2015;2015;6;16;18:31;0;24,4;90,6;82;0;0;0
16/06/2015;2015;6;16;19:01;0;24;93,9;82;0;0;0
16/06/2015;2015;6;16;19:31;0;23,3;95,4;82;0;0;0
16/06/2015;2015;6;16;20:01;0;23,3;96,2;82;0;0;0
16/06/2015;2015;6;16;20:31;0;23,3;97,1;82;0;0;0
16/06/2015;2015;6;16;21:01;0;23,3;96,2;82;0;0;0
16/06/2015;2015;6;16;21:31;0;22,9;97,1;82;0;0;0
16/06/2015;2015;6;16;22:01;0;22,9;97,1;82;0;0;0
16/06/2015;2015;6;16;22:31;0;22,5;97,9;82;0;0;0
